21203.1875,0.95,760.0,40.0,6010.0,9260.0,5205.0
20827.5625,0.95,760.0,40.0,6010.0,9260.0,5255.0
20451.9375,0.95,760.0,40.0,6010.0,9260.0,5305.0
20076.3125,0.95,760.0,40.0,6010.0,9260.0,5355.0
19700.6875,0.95,760.0,40.0,6010.0,9260.0,5405.0
19325.0625,0.95,760.0,40.0,6010.0,9260.0,5455.0
18949.4375,0.95,760.0,40.0,6010.0,9260.0,5505.0
18573.8125,0.95,760.0,40.0,6010.0,9260.0,5555.0
18198.1875,0.95,760.0,40.0,6010.0,9260.0,5605.0
17822.5625,0.95,760.0,40.0,6010.0,9260.0,5655.0
17446.9375,0.95,760.0,40.0,6010.0,9260.0,5705.0
17071.3125,0.95,760.0,40.0,6010.0,9260.0,5755.0
16695.6875,0.95,760.0,40.0,6010.0,9260.0,5805.0
16320.0625,0.95,760.0,40.0,6010.0,9260.0,5855.0
15944.4375,0.95,760.0,40.0,6010.0,9260.0,5905.0
15568.8125,0.95,760.0,40.0,6010.0,9260.0,5955.0
15193.1875,0.95,760.0,40.0,6010.0,9260.0,6005.0
14817.5625,0.95,760.0,40.0,6010.0,9260.0,6055.0
14441.9375,0.95,760.0,40.0,6010.0,9260.0,6105.0
14066.3125,0.95,760.0,40.0,6010.0,9260.0,6155.0
13690.6875,0.95,760.0,40.0,6010.0,9260.0,6205.0
13315.0625,0.95,760.0,40.0,6010.0,9260.0,6255.0
12939.4375,0.95,760.0,40.0,6010.0,9260.0,6305.0
12563.8125,0.95,760.0,40.0,6010.0,9260.0,6355.0
12188.1875,0.95,760.0,40.0,6010.0,9260.0,6405.0
11812.5625,0.95,760.0,40.0,6010.0,9260.0,6455.0
11436.9375,0.95,760.0,40.0,6010.0,9260.0,6505.0
11061.3125,0.95,760.0,40.0,6010.0,9260.0,6555.0
10685.6875,0.95,760.0,40.0,6010.0,9260.0,6605.0
10310.0625,0.95,760.0,40.0,6010.0,9260.0,6655.0
9934.4375,0.95,760.0,40.0,6010.0,9260.0,6705.0
9558.8125,0.95,760.0,40.0,6010.0,9260.0,6755.0
9183.1875,0.95,760.0,40.0,6010.0,9260.0,6805.0
8807.5625,0.95,760.0,40.0,6010.0,9260.0,6855.0
8431.9375,0.95,760.0,40.0,6010.0,9260.0,6905.0
8056.3125,0.95,760.0,40.0,6010.0,9260.0,6955.0
